"id","address","region","village","takeup_survey","age","male","delay","intensive","info_none","intensive.nondelay.peers","n.peers","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","default","info_takeup_rate","info_takeup_list","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","G"
33314105,"daxituku",3,"daxi",0,48,1,0,1,1,0,5,5,2,100,13,15,1,1,40,1,1,0,0,0.800000011920929,34,0.199999988079071,1,1,0,1,0
33314107,"daxituku",3,"daxi",1,47,1,0,1,1,0,3,8,2,10,3.5,0,1,1,50,0,1,0,0,0.800000011920929,34,0,1,1,0,0,0
33314108,"daxituku",3,"daxi",1,58,1,1,1,1,1,5,13,3,40,14,50,1,1,20,1,1,0,0,0.600000023841858,37,0,1,1,NA,1,1
33314109,"daxituku",3,"daxi",1,47,1,1,1,1,0,5,5,3,60,6,50,1,1,30,1,1,0,0,0.600000023841858,37,0,1,1,NA,1,0
33314110,"daxituku",3,"daxi",1,46,1,0,0,1,2,5,5,3,90,10,30,1,1,20,1,1,0,0,0.200000002980232,34,0,1,1,0,1,1
33314111,"daxituku",3,"daxi",0,58,1,1,1,0,1,3,1,0,90,0.800000011920929,20,1,1,60,1,1,0,1,0.200000002980232,37,0,0,0,NA,1,1
33314113,"daxituku",3,"daxi",1,48,1,0,0,1,1,5,6,2,75,20,70,1,1,50,1,1,0,0,0.200000002980232,34,0,1,1,0,1,1
33314114,"daxituku",3,"daxi",1,53,1,1,0,1,1,5,3,0,100,8,50,1,1,20,1,1,0,0,0.400000005960464,34,0.199999988079071,0,0,NA,1,1
33314115,"daxituku",3,"daxi",0,53,1,0,1,1,2,3,5,2,NA,7.30000019073486,NA,0,0,30,1,1,0,0,0.800000011920929,34,0,1,1,NA,1,1
33314116,"daxituku",3,"daxi",0,33,1,1,0,0,1,5,4,2,60,5,15,1,1,30,1,1,0,1,0.600000023841858,37,0,1,1,NA,1,1
33314117,"daxituku",3,"daxi",0,43,1,1,0,0,0,4,4,1,60,2,15,0,1,30,1,1,0,1,0.400000005960464,37,0,1,0,NA,1,0
33314118,"daxituku",3,"daxi",1,32,1,0,1,1,1,3,4,3,60,8,NA,1,1,40,1,1,0,0,0.400000005960464,34,1,1,1,0,0,1
33314119,"daxituku",3,"daxi",1,52,1,0,0,1,0,5,4,1,100,10,50,0,0,50,1,1,0,0,0.200000002980232,34,0.199999988079071,1,0,0,1,0
33314120,"daxituku",3,"daxi",1,41,1,1,1,1,2,4,4,2,100,6,20,1,1,20,1,1,0,0,0.600000023841858,37,0,1,1,NA,1,1
33314122,"daxituku",3,"daxi",0,50,1,0,0,1,0,4,6,2,100,19,100,0,0,30,1,1,0,0,0.200000002980232,34,0,1,1,0,1,0
33314123,"daxiwujiajiaohengtou",3,"daxi",1,44,0,1,0,0,1,4,6,1,70,20,60,0,1,20,1,0,0,1,0.400000005960464,40,0,1,0,NA,1,1
33314124,"daxiwujiajiaohengtou",3,"daxi",0,46,1,0,0,1,2,5,5,3,100,7,NA,1,1,50,1,0,0,0,0.200000002980232,39,0,1,1,0,0,1
33314125,"daxiwujiajiaohengtou",3,"daxi",1,41,1,1,1,1,1,2,5,1,50,13,30,1,1,40,1,0,0,0,0.600000023841858,40,0.600000023841858,1,0,NA,1,1
33314126,"daxiwujiajiaohengtou",3,"daxi",0,37,1,1,0,1,1,5,5,1,60,15,10,0,0,30,1,0,0,0,0.600000023841858,40,0,1,0,NA,1,1
33314127,"daxiwujiajiaohengtou",3,"daxi",1,56,1,0,1,1,0,5,7,1,80,8,30,0,1,50,1,0,0,0,0.200000002980232,39,0,1,0,0,1,0
33314128,"daxiwujiajiaohengtou",3,"daxi",0,36,0,0,1,1,0,3,4,1,80,6,NA,1,1,30,1,0,0,0,0,39,0,1,0,1,0,0
33314129,"daxiwujiajiaohengtou",3,"daxi",0,43,1,0,0,1,1,4,4,0,100,10,40,0,1,30,1,0,0,0,0,40,0,0,0,0,1,1
33314130,"daxiwujiajiaohengtou",3,"daxi",1,46,1,1,0,1,1,4,6,3,100,15,50,0,1,50,1,0,0,0,1,40,0,1,1,NA,1,1
33314142,"daxixiajialong",3,"daxi",0,58,1,1,0,0,0,5,5,0,40,3,20,0,1,40,1,1,0,1,0.200000002980232,37,0,0,0,NA,1,0
33314144,"daxixiajialong",3,"daxi",1,61,1,0,1,1,1,4,4,2,40,2.59999990463257,NA,0,0,50,1,1,0,0,0.800000011920929,37,0,1,1,0,1,1
33314145,"daxixiajialong",3,"daxi",0,35,0,1,0,0,0,5,4,0,18,2.59999990463257,90,1,1,20,1,1,0,1,0.200000002980232,37,0,0,0,NA,1,0
33314146,"daxixiajialong",3,"daxi",1,47,1,1,1,0,0,5,2,0,100,18,NA,1,1,10,1,1,0,1,0.400000005960464,37,0,0,0,NA,1,0
33314147,"daxixiajialong",3,"daxi",0,48,0,1,1,1,0,5,9,0,60,8,70,1,1,35,1,1,0,0,0,37,0.399999976158142,0,0,NA,1,0
33314148,"daxixiajialong",3,"daxi",1,60,1,1,1,0,0,4,2,1,70,7,50,1,1,50,1,1,1,0,0.200000002980232,37,0,1,0,NA,1,0
33314149,"daxixiajialong",3,"daxi",0,32,1,1,0,1,1,5,7,0,40,3.90000009536743,50,1,1,40,1,1,0,0,0.400000005960464,37,0,0,0,NA,1,1
33314150,"daxixiajialong",3,"daxi",0,32,0,1,0,1,1,5,4,1,30,2.59999990463257,NA,0,0,50,1,1,0,0,0.400000005960464,37,0,1,0,NA,0,1
33314151,"daxixiajialong",3,"daxi",0,39,1,0,1,1,1,4,4,0,100,16,40,1,1,20,1,1,0,0,0.200000002980232,37,0,0,0,0,1,1
33314152,"daxixiajialong",3,"daxi",1,61,1,1,1,0,0,5,8,0,100,10,90,1,1,50,1,1,0,1,0.200000002980232,37,0,0,0,NA,1,0
33314153,"daxixiajialong",3,"daxi",1,58,0,0,0,1,0,4,2,0,100,1,70,0,1,20,1,1,0,0,0,37,0,0,0,1,1,0
33314154,"daxixiajialong",3,"daxi",1,56,1,0,1,1,1,5,5,0,40,34,40,1,1,50,1,1,0,0,0.600000023841858,37,0.199999988079071,0,0,1,1,1
33314155,"daxixiajialong",3,"daxi",1,55,0,0,0,1,2,5,6,0,30,3.59999990463257,60,0,1,40,1,1,0,0,0.200000002980232,37,0.399999976158142,0,0,0,1,1
33314156,"daxixiajialong",3,"daxi",0,57,1,0,1,1,0,4,2,1,100,7.19999980926514,20,1,1,50,1,1,0,0,NA,37,0.399999976158142,1,0,1,1,0
33314157,"daxixiajialong",3,"daxi",1,64,1,0,0,1,1,5,2,1,100,4,100,1,1,80,1,1,0,0,0.200000002980232,37,0.399999976158142,1,0,1,1,1
33314170,"daxiyuantoulong",3,"daxi",1,58,1,0,1,1,1,4,3,1,80,4.5,30,1,1,20,1,0,0,0,1,39,0,1,0,0,1,1
33314171,"daxiyuantoulong",3,"daxi",1,46,1,0,1,1,1,4,4,1,90,8,50,0,1,20,0,0,0,0,NA,39,0,1,0,0,1,1
33314172,"daxiyuantoulong",3,"daxi",0,52,0,1,0,0,0,3,6,1,40,3,25,0,1,33,1,0,0,1,0.400000005960464,40,0,1,0,NA,1,0
33314173,"daxiyuantoulong",3,"daxi",1,NA,1,1,1,0,1,3,NA,NA,NA,NA,NA,1,1,40,1,0,0,1,0.800000011920929,40,0.600000023841858,NA,0,NA,NA,1
33314175,"daxiyuantoulong",3,"daxi",1,48,0,1,1,1,1,2,2,0,100,1.60000002384186,50,1,1,50,1,0,0,0,1,40,0,0,0,NA,1,1
33314176,"daxiyuantoulong",3,"daxi",0,53,1,0,0,1,1,4,6,0,100,1.79999995231628,70,1,1,30,0,0,0,0,0.600000023841858,39,0,0,0,0,1,1
33314181,"daxiyuantoulong",3,"daxi",0,49,1,0,0,1,1,3,4,1,60,3.20000004768372,NA,1,1,50,1,0,0,0,0.200000002980232,39,0.800000011920929,1,0,1,0,1
33314183,"daxiyuantoulong",3,"daxi",0,44,0,0,1,1,2,4,7,0,15,5,80,1,1,80,1,0,0,0,0.800000011920929,39,0.199999988079071,0,0,1,1,1
33314184,"daxiyuantoulong",3,"daxi",1,53,0,1,0,1,2,4,4,0,70,12,80,0,1,50,1,0,0,0,0.200000002980232,40,0,0,0,NA,1,1
33314185,"daxiyuantoulong",3,"daxi",0,70,1,1,1,1,1,3,7,2,70,5,0,1,0,30,1,0,0,0,0.800000011920929,40,0,1,1,NA,0,1
33314187,"daxiyuantoulong",3,"daxi",0,41,1,1,0,1,1,3,5,0,70,3.79999995231628,30,0,0,50,0,0,0,0,0.200000002980232,40,0,0,0,NA,1,1
33314189,"daxiyuantoulong",3,"daxi",0,67,1,0,0,1,1,4,1,1,70,1.20000004768372,80,1,1,40,1,0,0,0,0.200000002980232,39,0,1,0,0,1,1
33314190,"daxiyuantoulong",3,"daxi",0,32,1,1,1,1,2,3,6,2,40,8,NA,1,1,50,1,0,0,0,1,40,0,1,1,NA,0,1
33314191,"daxiyuantoulong",3,"daxi",0,34,1,0,0,1,4,5,5,2,25,3,30,0,0,70,1,0,0,0,0.200000002980232,39,0,1,1,0,1,1
33314192,"daxiyuantoulong",3,"daxi",0,51,1,0,0,1,2,4,4,0,100,3,60,0,0,70,1,0,0,0,0,39,0.399999976158142,0,0,NA,1,1
33314193,"daxiyuantoulong",3,"daxi",0,21,1,1,0,0,1,4,4,1,100,2,20,1,0,20,0,0,0,1,0.200000002980232,40,0,1,0,NA,1,1
33314194,"daxiyuantoulong",3,"daxi",0,45,1,0,1,1,1,5,7,2,60,2,60,0,0,50,1,0,0,0,NA,39,0,1,1,0,1,1
33314196,"daxiyuantoulong",3,"daxi",1,56,1,1,1,0,0,4,6,1,70,10,50,0,1,25,1,0,1,0,0.400000005960464,40,0,1,0,NA,1,0
33314197,"daxiyuantoulong",3,"daxi",1,64,1,1,1,1,1,4,2,1,60,10,NA,1,1,50,1,0,0,0,0.800000011920929,40,0.200000002980232,1,0,NA,NA,1
33314198,"daxiyuantoulong",3,"daxi",0,40,1,1,1,0,2,4,4,0,90,4,50,0,1,20,1,0,0,1,0.400000005960464,39,0,0,0,NA,1,1
33314201,"daxizhangjia",3,"daxi",1,61,1,1,1,0,1,4,6,3,15,0.899999976158142,20,0,0,30,1,1,1,0,0,37,0,1,1,NA,1,1
33314202,"daxizhangjia",3,"daxi",1,68,1,0,0,1,0,4,5,1,100,9,10,1,1,50,1,1,0,0,0.400000005960464,37,0,1,0,0,1,0
33314203,"daxizhangjia",3,"daxi",0,36,0,0,1,1,1,4,4,2,90,10,50,0,0,50,1,1,0,0,0.800000011920929,37,0.600000023841858,1,1,0,1,1
33314204,"daxizhangjia",3,"daxi",0,56,1,1,0,0,0,5,4,3,70,12,20,0,0,40,1,1,0,1,0.600000023841858,37,0,1,1,NA,1,0
33314205,"daxizhangjia",3,"daxi",1,48,0,1,0,0,0,5,5,0,50,6,55,0,1,50,1,1,0,1,0.400000005960464,37,0,0,0,NA,1,0
33314206,"daxizhangjia",3,"daxi",0,60,0,0,0,1,2,4,6,0,30,4.5,15,1,0,20,1,1,0,0,0,37,0,0,0,0,1,1
33314207,"daxizhangjia",3,"daxi",0,43,1,1,0,1,0,5,6,1,100,18,NA,1,1,30,1,1,0,0,0.400000005960464,37,1,1,0,NA,1,0
33314208,"daxizhangjia",3,"daxi",0,38,1,1,1,0,1,5,5,0,90,14,40,1,0,20,0,1,0,1,0.600000023841858,37,0,0,0,NA,1,1
33314209,"daxizhangjia",3,"daxi",0,41,0,0,1,1,2,3,6,0,100,16,NA,1,1,50,1,1,0,0,0,37,0.399999976158142,0,0,0,0,1
33314212,"daxizhangjia",3,"daxi",1,54,1,1,0,0,0,5,7,1,100,9,NA,1,1,50,1,1,1,0,0.200000002980232,37,0,1,0,NA,0,0
33314213,"daxizhangjia",3,"daxi",0,46,1,1,1,1,0,5,5,1,100,9,50,1,1,20,1,1,0,0,0.400000005960464,37,0,1,0,NA,1,0
33314214,"daxizhangjia",3,"daxi",0,64,1,0,1,1,2,3,2,0,100,3,NA,1,0,30,1,1,0,0,0.800000011920929,37,0,0,0,0,0,1
33314215,"daxizhangjia",3,"daxi",1,58,1,0,0,1,0,4,2,2,100,5,20,1,0,20,1,1,0,0,0.200000002980232,37,0.399999976158142,1,1,0,1,0
33314216,"daxizhangjia",3,"daxi",0,34,0,1,1,0,1,3,5,0,100,16,NA,0,0,50,1,1,1,0,1,37,0,0,0,NA,1,1
33314217,"daxizhangjia",3,"daxi",1,49,1,0,0,1,1,5,6,3,50,7,NA,1,1,40,1,1,0,0,0.600000023841858,37,0.399999976158142,1,1,0,0,1
33314219,"daxiwujiajiaohengtou",3,"daxi",0,63,1,1,1,1,0,4,5,2,100,10,25,0,0,50,1,0,0,0,0.600000023841858,40,0,1,1,NA,1,0
3333079,"guojiahexi",3,"guojia",0,42,1,0,0,1,0,3,4,3,30,20,NA,0,1,40,0,0,0,0,0.600000023841858,29,0,1,1,0,0,0
3333080,"guojiahexi",3,"guojia",1,68,1,1,0,1,1,5,10,0,60,10,NA,0,0,50,1,0,0,0,1,32,0.200000002980232,0,0,NA,NA,1
3333081,"guojiahexi",3,"guojia",0,81,1,1,1,1,2,4,2,2,100,2,30,1,1,20,1,0,0,0,0,32,0.200000002980232,1,1,NA,1,1
3333082,"guojiahexi",3,"guojia",1,37,1,0,1,1,0,3,4,3,NA,8,5,0,0,0,1,0,0,0,0.800000011920929,29,0.600000023841858,1,1,0,1,0
3333083,"guojiahexi",3,"guojia",1,53,0,0,0,1,0,3,4,0,100,50,10,1,1,60,1,0,0,0,0,29,0,0,0,0,1,0
3333084,"guojiahexi",3,"guojia",0,32,1,0,1,1,5,5,3,1,70,9,15,1,1,50,1,0,0,0,0,29,0,1,0,0,1,1
3333086,"guojiahexi",3,"guojia",0,47,1,1,0,1,0,3,4,2,30,5,NA,0,1,40,1,0,0,0,0.200000002980232,32,0,1,1,NA,0,0
3333088,"guojiahexi",3,"guojia",0,48,1,1,1,0,1,4,3,2,100,30,50,0,0,50,1,0,1,0,0.200000002980232,32,0.199999988079071,1,1,NA,1,1
3333091,"guojiahexi",3,"guojia",0,36,0,0,0,1,2,5,5,2,100,60,30,1,1,30,1,0,0,0,0.200000002980232,29,0.199999988079071,1,1,0,1,1
3333092,"guojiahexi",3,"guojia",0,33,1,1,1,0,1,5,5,1,55,9,NA,0,1,0,1,0,1,0,0.200000002980232,32,0,1,0,NA,0,1
3333093,"guojiahexi",3,"guojia",1,55,0,1,0,0,3,4,1,0,60,10,NA,0,0,50,1,0,0,1,0.800000011920929,32,0,0,0,NA,NA,1
3333095,"guojiahexi",3,"guojia",0,36,1,0,1,1,1,5,9,0,100,30,30,1,1,50,0,0,0,0,0.800000011920929,29,0.399999976158142,0,0,1,1,1
3333096,"guojiahexi",3,"guojia",0,40,1,1,0,0,1,3,5,1,100,20,30,1,1,20,1,0,0,1,0.400000005960464,32,0,1,0,NA,1,1
3333097,"guojiahexi",3,"guojia",0,44,1,0,0,1,2,4,5,3,100,13,0,1,1,30,1,0,0,0,0.200000002980232,29,0,1,1,0,0,1
3333098,"guojiahexi",3,"guojia",1,33,1,1,1,1,1,5,6,2,90,24,NA,1,1,20,1,0,0,0,0.600000023841858,32,0,1,1,NA,1,1
3333099,"guojiahexi",3,"guojia",0,50,0,0,0,1,1,5,2,0,80,10,NA,0,0,50,1,0,0,0,0.200000002980232,29,0,0,0,1,0,1
3333101,"guojiahexi",3,"guojia",0,72,1,0,1,1,3,4,7,1,100,1.79999995231628,NA,1,1,40,1,0,0,0,0.200000002980232,29,0.399999976158142,1,0,1,0,1
3333102,"guojiahexi",3,"guojia",0,58,1,0,0,1,1,4,5,1,100,10,70,1,1,50,1,0,0,0,0,29,0,1,0,1,1,1
3333103,"guojiahexi",3,"guojia",1,67,1,0,1,1,3,5,2,1,100,4,50,1,0,20,1,0,0,0,0.200000002980232,29,0,1,0,0,1,1
3333104,"guojiahexi",3,"guojia",0,45,1,0,0,1,2,5,4,1,60,9.69999980926514,NA,0,0,60,1,0,0,0,0.200000002980232,29,0,1,0,0,0,1
3333106,"guojiahexi",3,"guojia",1,53,1,1,0,1,1,5,5,3,100,39,40,1,1,20,1,0,0,0,0.600000023841858,32,1,1,1,NA,1,1
3333107,"guojiahexi",3,"guojia",1,77,1,1,1,0,3,4,4,0,40,5,NA,1,0,50,1,0,0,1,1,32,0,0,0,NA,NA,1
3333109,"guojiahexi",3,"guojia",0,58,1,0,1,1,2,4,6,2,100,10,25,1,0,50,1,0,0,0,0.800000011920929,29,0,1,1,1,1,1
3333110,"guojiahexi",3,"guojia",1,50,1,1,1,0,0,4,4,2,100,10,NA,1,1,20,1,0,0,1,0.600000023841858,32,0,1,1,NA,0,0
3333111,"guojiahexi",3,"guojia",1,47,0,1,0,0,2,5,5,0,90,2,0,1,1,30,1,0,0,1,0.200000002980232,32,0,0,0,NA,0,1
3333112,"guojiahexi",3,"guojia",0,42,1,0,0,1,0,5,5,2,100,20,0,1,1,20,1,0,0,0,0.400000005960464,29,0,1,1,0,0,0
3333113,"guojiahexi",3,"guojia",0,65,0,1,1,1,0,2,4,0,100,3,20,1,1,50,1,0,0,0,1,32,0,0,0,NA,1,0
3333115,"guojiahexi",3,"guojia",0,77,1,1,0,0,0,2,6,1,100,6,NA,1,1,50,1,0,1,0,0.200000002980232,32,0,1,0,NA,0,0
3333118,"guojiahexi",3,"guojia",0,58,0,1,1,0,1,3,6,0,100,2.79999995231628,40,1,1,20,1,0,1,0,0,32,0,0,0,NA,1,1
3333119,"guojiahexi",3,"guojia",0,54,1,0,1,1,0,5,2,2,90,10,50,1,1,50,1,0,0,0,0.800000011920929,29,0.399999976158142,1,1,0,1,0
3333120,"guojiahexi",3,"guojia",0,60,1,1,0,0,1,4,3,0,100,4,NA,1,1,10,1,0,1,0,0.400000005960464,32,0,0,0,NA,0,1
3333121,"guojiahexi",3,"guojia",0,47,1,0,0,1,0,3,5,2,100,70,NA,1,1,50,1,0,0,0,0.200000002980232,29,0,1,1,1,1,0
3333122,"guojiahexi",3,"guojia",0,53,1,0,1,1,0,3,8,2,100,26,20,1,1,50,1,0,0,0,0,29,0,1,1,0,1,0
3333123,"guojiahexi",3,"guojia",0,52,1,1,0,0,1,4,3,2,100,9,30,0,0,30,1,0,0,1,0.400000005960464,32,0,1,1,NA,1,1
3333126,"guojiahexi",3,"guojia",0,42,1,0,1,1,2,4,5,2,100,12,NA,1,0,20,1,0,0,0,0.600000023841858,29,0.399999976158142,1,1,0,0,1
3333130,"guojiahexi",3,"guojia",0,73,1,0,1,1,3,5,5,1,100,5,40,1,1,20,0,0,0,0,0.200000002980232,29,0.399999976158142,1,0,1,1,1
3333131,"guojiahexi",3,"guojia",1,66,1,1,1,1,0,2,4,1,100,1,NA,1,1,30,1,0,0,0,1,32,0,1,0,NA,0,0
3333132,"guojiahexi",3,"guojia",0,41,0,1,1,0,3,5,3,0,100,2,30,0,1,20,1,0,1,0,0,32,0,0,0,NA,1,1
3333138,"guojiahexi",3,"guojia",1,70,1,1,0,1,1,4,8,1,60,10,NA,0,0,50,1,0,0,0,1,32,0.200000002980232,1,0,NA,NA,1
3333140,"guojiahexi",3,"guojia",0,79,1,0,1,1,0,1,3,1,100,5,99,0,1,50,1,0,0,0,0,29,0,1,0,NA,1,0
3334003,"xingzengxingzeng1",3,"xingzeng",1,36,1,0,1,1,1,2,5,2,90,23,35,0,0,20,1,1,0,0,0.800000011920929,30,0,1,1,0,1,1
3334004,"xingzengxingzeng1",3,"xingzeng",1,34,1,1,0,0,0,2,5,2,50,18,NA,0,1,0,0,1,0,1,0.600000023841858,33,0.399999976158142,1,1,NA,1,0
3334006,"xingzengxingzeng1",3,"xingzeng",0,58,1,1,0,1,0,4,5,2,100,14.3000001907349,4,0,1,30,1,1,0,0,0,33,0,1,1,NA,0,0
3334007,"xingzengxingzeng1",3,"xingzeng",1,40,1,1,0,0,2,5,4,2,50,14,0,0,0,0,1,1,1,0,0.600000023841858,33,0,1,1,NA,0,1
3334011,"xingzengxingzeng1",3,"xingzeng",1,42,1,0,0,1,0,1,5,3,100,60,10,0,1,40,1,1,0,0,NA,30,0,1,1,0,1,0
3334013,"xingzengxingzeng1",3,"xingzeng",1,45,1,1,0,0,1,4,4,1,30,5,NA,0,0,50,1,1,0,1,0.800000011920929,33,0,1,0,NA,NA,1
3334014,"xingzengxingzeng1",3,"xingzeng",1,71,1,0,1,1,0,1,3,1,100,3,10,0,1,20,1,1,0,0,0.600000023841858,30,0,1,0,0,1,0
3334015,"xingzengxingzeng1",3,"xingzeng",0,54,1,0,1,1,3,4,5,1,100,17,15,0,0,30,1,1,0,0,NA,30,0,1,0,NA,1,1
3334016,"xingzengxingzeng1",3,"xingzeng",1,65,1,1,1,0,1,3,6,0,100,40,15,0,1,20,1,1,1,0,0.200000002980232,33,0,0,0,NA,1,1
3334018,"xingzengxingzeng1",3,"xingzeng",1,44,1,0,0,1,1,4,4,2,40,16,20,0,0,50,1,1,0,0,0.200000002980232,30,0.399999976158142,1,1,0,1,1
3334019,"xingzengxingzeng1",3,"xingzeng",0,47,1,1,1,1,0,3,6,2,70,21.2000007629395,50,0,1,40,1,1,0,0,0.600000023841858,33,0,1,1,NA,1,0
3334020,"xingzengxingzeng1",3,"xingzeng",1,69,1,1,1,0,1,3,2,1,60,10,NA,0,0,50,1,1,0,1,1,33,0,1,0,NA,NA,1
3334024,"xingzengxingzeng1",3,"xingzeng",1,56,1,0,0,1,0,3,5,3,40,10,0,1,1,50,1,1,0,0,0.200000002980232,30,0,1,1,0,0,0
3334027,"xingzengxingzeng1",3,"xingzeng",1,66,1,0,1,1,1,2,3,1,100,15,15,0,1,40,1,1,0,0,0.200000002980232,30,0,1,0,NA,1,1
3334030,"xingzengxingzeng1",3,"xingzeng",0,39,1,0,0,1,1,2,4,1,70,46,NA,0,1,20,1,1,0,0,0.600000023841858,30,0.199999988079071,1,0,0,0,1
3334031,"xingzengxingzeng1",3,"xingzeng",1,63,1,1,1,0,1,2,6,1,60,20,15,0,0,10,1,1,0,1,0,33,1,1,0,NA,1,1
3334032,"xingzengxingzeng1",3,"xingzeng",0,45,1,1,1,0,1,4,4,1,100,50,60,0,0,50,1,1,0,1,0.400000005960464,33,0,1,0,NA,1,1
